Thu Jan  1 00:02:18 2015	29	Slow Club	Christmas TV	Christmas Thanks For Nothing
Mon Jan  5 04:58:52 2015	17	She & Him	I'll Be Home For Christmas	Volume Two [Vinyl]
Mon Jan  5 05:01:22 2015	178	Barbary Coasters	Frosty's Beach Party	Hark!
Mon Jan  5 05:03:35 2015	18	Danger Mouse & Daniele Luppi	Season's Trees	Rome
Mon Jan  5 05:06:40 2015	19	Le Verita	Winter's View	n/a
Mon Jan  5 05:10:54 2015	18	Beach Boys	Dennis WIlson Christmas Message	Ultimate Christmas (Compilation)
Mon Jan  5 05:11:25 2015	18	Head And The Heart, The	Winter Song	The Head and The Heart
Mon Jan  5 05:14:12 2015	21	Michael Lyons	Last Christmas	A Rock By The Sea Christmas :: Volume Three
Mon Jan  5 05:18:23 2015	18	Emotron, The	Santa Clause (I Still Believe in You)	n/a
Mon Jan  5 05:21:32 2015	18	Asylum Street Spankers	You're a Mean One Mr. Grinch	A Christmas Spanking
Mon Jan  5 05:24:33 2015	18	Skiffle And The Piffles	Just Because It's Christmas	Festivus!
Mon Jan  5 05:27:51 2015	18	Jars Of Clay	Hibernation Day	Eastside Manor Christmas Sessions 2013
Mon Jan  5 05:30:36 2015	20	My Morning Jacket	When The Bells Start Ringing (feat. The Head & The Heart)	n/a
Mon Jan  5 05:34:09 2015	19	Oppenheimer	Christmas (Baby Please Come Home)	n/a
Mon Jan  5 05:36:28 2015	20	Gringo Star	I Saw Mommy Kissing Santa Claus	n/a
Mon Jan  5 05:38:35 2015	20	Rosebuds, The	Oh It's Christmas	Christmas Tree Island
Mon Jan  5 05:41:24 2015	20	May Fire, The	It's A Marshmallow World	n/a
Mon Jan  5 05:44:39 2015	20	National Splits, The	Let's Wrap Each Other	n/a
Mon Jan  5 05:46:55 2015	20	Beau Jennings	Christmas Day (Or, A Hungry Dog Will Fight)	Do you EAR what I EAR?
Mon Jan  5 05:50:35 2015	21	Tom Tom Club	Il Est Ny	n/a
Mon Jan  5 05:54:28 2015	22	Andrea Nardello	Bella (Christmas Morning)	n/a
Mon Jan  5 05:57:33 2015	21	Marc Scibilia & Leigh Nash	Deeper Than You Know	Paste Holiday Sampler 2012 (Compilation)
Mon Jan  5 06:00:24 2015	22	Tom Waits	Christmas Card From a Hooker In Minneapolis	Blue Valentine
Mon Jan  5 06:04:47 2015	29	Foxtails Brigade	I'm Not Really In The Christmas Mood This Year	Time Is Passed
Mon Jan  5 06:08:27 2015	22	David Martin	Fall La La In Love	n/a
Mon Jan  5 06:11:20 2015	22	Leon Redbone & Zooey Deschanel	Baby, It's Cold Outside	n/a
Mon Jan  5 06:14:47 2015	22	Departure Lounge	Christmas Downer	Xfm: It's A Cool, Cool Christmas
Mon Jan  5 06:18:20 2015	22	Smithereens, The	Rudolph, The Red Nosed Reindeer	Sleighed: The Other Side Of Christmas
Mon Jan  5 06:21:12 2015	23	Mynabirds, The	All I Want is Truth (for Christmas)	All I Want Is Truth (for Christmas)
Mon Jan  5 06:24:55 2015	21	Glam Chops	Countdown To Christmas	Festivus!
Mon Jan  5 06:28:48 2015	20	maus haus	winter	Winter 7"
Mon Jan  5 06:33:06 2015	18	Plastic Operator	Happy Holidays	n/a
Mon Jan  5 06:36:56 2015	19	Slow Club	Christmas Thanks For Nothing	Christmas Thanks for Nothing Ep
Mon Jan  5 06:40:36 2015	20	Loch Lomond	Holiday	Night Bats
Mon Jan  5 06:43:23 2015	20	Weezer	Christmas Celebration	Photograph (Single)
Mon Jan  5 06:45:44 2015	20	Jigsaw Seen	What About Christmas	What About Christmas?
Mon Jan  5 06:49:20 2015	17	Very Most	Stars And Happiness Forever	n/a
Mon Jan  5 06:51:51 2015	17	Flipron	Skeletons on Holiday	Dogboy Vs. Monsters
Mon Jan  5 06:53:52 2015	17	Polyphonic Spree	Do You Hear What I Hear	Holidaydream: Sounds of the Holidays Vol. One
Mon Jan  5 06:57:23 2015	15	Morning Parade	Blue Winter	The Hated And The Loved EP
Mon Jan  5 07:01:52 2015	16	Ben Kweller	It Ain't Christmas Yet	n/a
Mon Jan  5 07:04:26 2015	16	Beast Make Bomb	It Snowed Last Night	Skinny Legs
Mon Jan  5 07:06:49 2015	16	Jingle Punx	O Come All Ye Faithful	n/a
Mon Jan  5 07:08:42 2015	15	There Will Be Fireworks	In Excelsis Deo	because, because EP
Mon Jan  5 07:13:31 2015	15	Dressy Bessy	All The Right Reasons	Little Music
Mon Jan  5 07:16:06 2015	17	Happy Fangs	All I Want For Christmas Is Halloween	n/a
Mon Jan  5 07:19:01 2015	17	Heavenly States	Little Drummer Boy	A Foggy Holiday: Carols From the SF Scene, Volume 2
Mon Jan  5 07:23:31 2015	17	Kenny Laguna	Home For Christmas	A Blackheart Christmas (Compilation)
Mon Jan  5 07:26:58 2015	17	Jennifer O'Connor	Xmas Party	Here with Me
Mon Jan  5 07:29:12 2015	17	Persephoneys Bees	Sleigh Ride	n/a
Mon Jan  5 07:32:11 2015	17	St. Cloud	Bombay Beach Christmas	XO For The Holidays
Mon Jan  5 07:35:40 2015	18	Bob Dylan	Silver Bells	Christmas in the Heart
Mon Jan  5 07:38:10 2015	21	Isobel Campbell & Mark Lanegan	Time Of The Season	Hawk
Mon Jan  5 07:42:30 2015	18	Eux Autres	Merry Xmas Everybody	Another Christmas At Home
Mon Jan  5 07:45:40 2015	18	Sufjan Stevens	Sister Winter	Peace: Songs for Christmas, Vol. V
Mon Jan  5 07:50:20 2015	23	Watson Twins, The	Snow Canyons	Talking To You, Talking To Me
Mon Jan  5 07:52:54 2015	20	She & Him	Baby, It's Cold Outside	A Very She & Him Christmas
Mon Jan  5 07:55:10 2015	206	Dean Gray	Dr. Who on Holiday	n/a
Mon Jan  5 08:00:12 2015	19	Apples In Stereo	Holiday Mood	Oh Santa!
Mon Jan  5 08:02:28 2015	19	Dickies, The	Silent Night	Punk Rock Xmas
Mon Jan  5 08:04:39 2015	20	Ernie Halter	All I Want For Christmas Is You	A Rock By The Sea Christmas :: Volume Three
Mon Jan  5 08:08:26 2015	20	Medics, The	Christmas Alarm	n/a
Mon Jan  5 08:11:38 2015	20	Marie Stella	Little Drummer Girls	Do you EAR what I EAR?
Mon Jan  5 08:15:23 2015	22	Teenage Fanclub	Alchoholiday	n/a
Mon Jan  5 08:20:23 2015	20	Busytoby	Hyun's Snowy Night	Kindercore Records Christmas, Volume 2 (Compilation)
Mon Jan  5 08:22:24 2015	19	Saints Of Valory	Winter Lights	A Rock By The Sea Christmas :: Volume Three
Mon Jan  5 08:27:17 2015	19	Bray	This Christmas	n/a
Mon Jan  5 08:30:23 2015	18	Nat Jay	Green Trees Red Hearts	Light Organ Records presents Sleighed
Mon Jan  5 08:32:30 2015	18	Au Revoir Simone	Fallen Snow	The Bird of Music
Mon Jan  5 08:36:14 2015	18	Rosie Thomas	Why Can't It Be Christmastime All Year	A Very Rosie Christmas
Mon Jan  5 08:40:26 2015	18	Build Your Own Snowman	God Rest Ye Merry Gentlemen	n/a
Mon Jan  5 08:42:24 2015	18	El Perro Del Mar	Oh! What A Christmas	It's Not Like Christmas
Mon Jan  5 08:45:28 2015	21	Picture Atlantic	Place to Be, Have Yourself a Merry Little Christmas	n/a
Mon Jan  5 08:50:51 2015	21	Los Campesinos!	When Christmas Comes	n/a
Mon Jan  5 08:54:38 2015	21	Gypsy Hombres, The	Rudolph, The Red-Nosed Reindeer	Django Bells
Mon Jan  5 08:59:23 2015	20	Beach Boys	Little Saint Nick (Alternate Version)	Ultimate Christmas (Compilation)
Mon Jan  5 09:01:25 2015	23	My Morning Jacket	Santa Claus Is Back In Town	Wish You A Merry Christmas and A Happy New Year
Mon Jan  5 09:04:58 2015	21	Bad Religion	O Come All Ye Faithful	Christmas Songs
Mon Jan  5 09:06:54 2015	21	Holly Golightly	Christmas Tree's On Fire	n/a
Mon Jan  5 09:09:36 2015	21	Lost in the Trees	A Nuclear Winter Wonderland	n/a
Mon Jan  5 09:13:38 2015	20	Kate Nash	Tuts Christmas Is In The Air	Have Faith With Kate Nash This Christmas feat. The Tuts
Mon Jan  5 09:16:32 2015	21	Kelley Stoltz	Winter Girl	Below The Branches
Mon Jan  5 09:19:49 2015	20	Diamond Rugs	Christmas In A Chinese Restaurant	Paste mPlayer
Mon Jan  5 09:23:36 2015	19	Girl in a Coma	Blue Christmas	A Blackheart Christmas (Compilation)
Mon Jan  5 09:25:34 2015	19	Real Tuesday Weld	Song Of December	Festivus!
Mon Jan  5 09:29:28 2015	20	Cat Power	Have Yourself A Merry Little Christmas	Have Yourself a Merry Little Christmas (Single)
Mon Jan  5 09:31:19 2015	19	Blackhearts, The (and Special Guests)	Silent Night	n/a
Mon Jan  5 09:35:40 2015	20	Johnny Payne	Green & Gold	Light Organ Records presents Sleighed
Mon Jan  5 09:39:53 2015	18	Jessie Torrisi	Christmas Don't Be Late	n/a
Mon Jan  5 09:42:16 2015	19	Paper Tongues	O Come O Come	XO For The Holidays
Mon Jan  5 09:46:28 2015	22	Mindy Smith	Santa Will Find You	My Holiday
Mon Jan  5 09:50:13 2015	22	Mister Loveless	Blue Christmas (feat. Meghan Elizabeth)	n/a
Mon Jan  5 09:52:57 2015	21	Meaghan Smith	Silver Bells	It Snowed
Mon Jan  5 09:56:01 2015	21	Valerie June	Winter Wonderland	n/a
Mon Jan  5 09:58:00 2015	18	Elvis Costello, Feist, John Legend, Stephen Colbert, Toby Keith	(What's So Funny 'Bout) Peace, Love and Understanding	n/a
Mon Jan  5 10:00:31 2015	19	Slow Club	It's Christmas And You're Boring Me	Christmas, Thanks For Nothing EP
Mon Jan  5 10:03:22 2015	20	Belle & Sebastian	Winter Wooskie	Push Barman To Open Old Wounds
Mon Jan  5 10:05:55 2015	18	Guided By Voices	Doughnut For A Snowman	Let's Go Eat the Factory
Mon Jan  5 10:07:38 2015	18	Trophy Fire, The	White Christmas	n/a
Mon Jan  5 10:11:51 2015	17	High the Moon	Christmas Day	n/a
Mon Jan  5 10:14:42 2015	17	Tracey Thorn	Hard Candy Christmas	Tinsel & Lights
Mon Jan  5 10:17:53 2015	17	New Mendicants	A Very Sorry Christmas	Into the Lime
Mon Jan  5 10:20:21 2015	17	Bergamot	Winter Anthem	n/a
Mon Jan  5 10:24:12 2015	16	Little Hurricane	Baby It's Cold Outside	Paste Holiday Sampler 2013 (Compilation)
Mon Jan  5 10:26:57 2015	16	Ryan Adams	Hey Parker It's Christmas	Jacksonville City Nights
Mon Jan  5 10:30:39 2015	16	Black Prairie Featuring Sallie Ford	(Everybody's Waitin' For) The Man With The Bag	Holidays Rule
Mon Jan  5 10:34:10 2015	16	Silver Griffin	What Child Is This	A Foggy Holiday: Carols From the SF Scene, Volume 2
Mon Jan  5 10:38:13 2015	20	Stars	Winter Bones	The Five Ghosts
Mon Jan  5 10:40:50 2015	20	From Bubblegum To Sky	Last Christmas	n/a
Mon Jan  5 10:43:30 2015	19	Wooden Wand & The Briarwood Virgins	Winter In Kentucky	Briarwood
Mon Jan  5 10:46:54 2015	20	Polyphonic Spree	Carol Of The Bells	A Polyphonic Christmas Carol EP
Mon Jan  5 10:47:53 2015	19	Palace Songs (Bonnie Prince Billy)	Christmastime in the Mountains	n/a
Mon Jan  5 10:49:27 2015	18	Apocalypse Cow	Christmas Thyme	n/a
Mon Jan  5 10:50:43 2015	18	Fruit Bats	It's Beginning To Look Like Christmas	Christmas Rules (Compilation)
Mon Jan  5 10:53:38 2015	17	Sufjan Stevens	Joy To The World	Silver & Gold
Mon Jan  5 10:57:25 2015	20	Triggers	A Very Triggers Christmas	XO for the Holidays Vol 3
Mon Jan  5 10:59:53 2015	18	Gruff Rhys	At The End Of The Line	Atheist Xmas EP
Mon Jan  5 11:03:12 2015	18	Bright Eyes	Blue Christmas	Maybe This Christmas
Mon Jan  5 11:05:27 2015	18	Micah Dalton	The Christmas Song	Paste Holiday Sampler 2013 (Compilation)
Mon Jan  5 11:08:28 2015	17	Choir Of Young Believers	Wintertime Love	This Is For The White In Your Eyes
Mon Jan  5 11:13:18 2015	16	Rosebuds, The	Hold Me Tight	Christmas Tree Island
Mon Jan  5 11:16:41 2015	15	Bob Dylan	Winter Wonderland	Christmas in the Heart
Mon Jan  5 11:18:31 2015	17	Flaming Lips	Little Drummer Boy [Live]	n/a
Mon Jan  5 11:23:25 2015	15	She & Him	Have Yourself A Merry Little Christmas	A Very She & Him Christmas
Mon Jan  5 11:26:58 2015	160	Triangle Park	Christmas Lights	Kindercore Records Christmas, Volume 2 (Compilation)
Mon Jan  5 11:29:52 2015	18	My Morning Jacket	Christmas Must Be Tonight (iTunes Session)	n/a
Mon Jan  5 11:33:34 2015	17	Lunchbox	Christmas Time Is Here	Kindercore Records Christmas, Volume 2 (Compilation)
Mon Jan  5 11:36:13 2015	17	East Coast Defector	Xmas At Home	n/a
Mon Jan  5 11:40:13 2015	17	LeeVees, The	How Do You Spell Channukkahh	Hanukkah Rocks
Mon Jan  5 11:44:53 2015	19	Clap Your Hands Say Yeah	In This Home On Ice	Clap Your Hands Say Yeah
Mon Jan  5 11:48:44 2015	19	Silver Swans	Cm2	n/a
Mon Jan  5 11:51:53 2015	17	Ditty Bops	Jingle Bell Rock	n/a
Mon Jan  5 11:53:29 2015	17	Piney Gir	Snow Snow, Beautiful Snow	XO for the Holidays Vol 3
Mon Jan  5 11:54:51 2015	17	Nikki Lane	Fa La La La Love Ya	n/a
Mon Jan  5 11:58:14 2015	17	Eastern Sea	Silver Bells	First Christmas
Mon Jan  5 12:01:18 2015	17	Lonely Wild	Holidays (Radio Edit)	n/a
Mon Jan  5 12:05:42 2015	17	Matthew Mayfield	It's Christmastime Again	A Rock By The Sea Christmas :: Volume Three
Mon Jan  5 12:08:26 2015	17	Smashing Pumpkins	Christmastime	A Very Special Christmas 3
Mon Jan  5 12:11:32 2015	18	Zerbin	Fall	n/a
Mon Jan  5 12:17:08 2015	18	Debbie Friedman	The Latke Song (Live)	Twas The Night Before Hanukkah (Disc One)
Mon Jan  5 12:20:14 2015	17	Rough Shop	Big Man Under the Tree	odds & ends, bits & pieces
Mon Jan  5 12:22:28 2015	16	Band, The	Christmas Must Be Tonight	To Kingdom Come (The Definitive Collection)
Mon Jan  5 12:25:56 2015	16	Kites With Lights	I Wish Every Other Day Was Christmas	n/a
Mon Jan  5 12:29:25 2015	16	Fiction Family	I Don't Need No Santa Clause	Holiday EP
Mon Jan  5 12:32:23 2015	15	Oranger	Winter Gardener	From the Ashes of Electric Elves
Mon Jan  5 12:36:15 2015	16	Lou Reed	Holiday I.D.	Winter Warnerland (Compilation)
Mon Jan  5 12:36:33 2015	16	Brooke Waggoner	Christmas Tree, O Christmas Tree	Eastside Manor Christmas Sessions 2013
Mon Jan  5 12:38:27 2015	15	Damien Jurado	The Falling Snow	Saint Bartlett
Mon Jan  5 12:42:11 2015	15	Blue-Eyed Son	White Christmas	n/a
Mon Jan  5 12:44:27 2015	15	Doves	Winter Hill	Kingdom Of Rust
Mon Jan  5 12:49:26 2015	15	Slow Club	Christmas TV	Christmas Thanks For Nothing
Mon Jan  5 12:53:57 2015	14	Bad Religion	O Come, O Come Emmanuel	Christmas Songs
Mon Jan  5 12:56:04 2015	15	jens lekman	run away with me	US Tour EP
Mon Jan  5 12:58:48 2015	15	Mindy Smith	It Really Is (A Wonderful Life)	My Holiday
Mon Jan  5 13:02:22 2015	15	Deer Tick	Christmas All Summer Long	n/a
Mon Jan  5 13:05:01 2015	15	Hush Now	Happy New Year, Dear	n/a
Mon Jan  5 13:09:11 2015	14	Eoin Harrington	O Holy Night	A Foggy Holiday: Carols From the SF Scene, Volume 2
Mon Jan  5 13:12:36 2015	14	Matt Costa	All I Want For Christmas	This Warm December: A Brushfire Holiday Vol. 1
Mon Jan  5 13:14:33 2015	14	Belle & Sebastian	O Come. O Come Emmanuel	It's a Cool, Cool Christmas (Compilation)
Mon Jan  5 13:18:00 2015	14	John Ralston	A Marigny Christmas	n/a
Mon Jan  5 13:21:19 2015	14	Throw Me The Statue	Snowshoes	Creaturesque
Mon Jan  5 13:23:58 2015	14	Gwens	Christmas Love	Kindercore Records Christmas, Volume 2 (Compilation)
Mon Jan  5 13:26:48 2015	15	Frontier Ruckus	Christmas Eve, Driving Home	Rare Gems from the Terrorbird Vault Vol II
Mon Jan  5 13:30:57 2015	15	Guided By Voices	Kicker Of Elves	Bee Thousand
Mon Jan  5 13:32:09 2015	16	Loquat	2,000 Miles	A Foggy Holiday: Carols From the SF Scene, Volume 2
Mon Jan  5 13:35:38 2015	15	John Prine	Christmas In Prison	Sweet Revenge
Mon Jan  5 13:38:38 2015	15	Six By Seven	I Believe In Father Christmas	Xfm: It's A Cool, Cool Christmas
Mon Jan  5 13:43:27 2015	15	Sufjan Stevens	No One Can Save You From Xmases Past	n/a
Mon Jan  5 13:46:29 2015	16	Who, The	Christmas	Tommy
Mon Jan  5 13:50:54 2015	14	Beach Boys	Santa Claus Is Coming To Town	Christmas With the Beach Boys
Mon Jan  5 13:53:17 2015	14	Sara Jackson Holman	Carol of the Bells	A Very Merry EP
Mon Jan  5 13:55:25 2015	17	Big Bad Voodoo Daddy	Mr. Heatmiser	Everything You Want For Christmas
Mon Jan  5 13:59:38 2015	17	Pretenders, The	Have Yourself A Merry Little Christmas	Absolute Christmas Classics
Mon Jan  5 14:04:12 2015	17	Rosebuds, The	Journey To Christmas Island	Christmas Tree Island
Mon Jan  5 14:07:32 2015	17	Maggie Chapman	Make It Rain, Dear	n/a
Mon Jan  5 14:10:13 2015	17	My Morning Jacket	Wonderful (iTunes Session)	n/a
Mon Jan  5 14:15:09 2015	18	She & Him	Little Saint Nick	A Very She & Him Christmas
Mon Jan  5 14:16:59 2015	19	I The Mighty	The Christmas Song	A Foggy Holiday: Carols From the SF Scene, Volume 2
Mon Jan  5 14:19:58 2015	17	Poison Control Center	Happy Christmas	Do you EAR what I EAR?
Mon Jan  5 14:22:22 2015	17	Correatown	Christmas Time is here	Paste Holiday Sampler 2012 (Compilation)
Mon Jan  5 14:24:37 2015	16	Fake Your Own Death	Reindeer Games	Invisible & Bulletproof
Mon Jan  5 14:28:41 2015	15	Girl in a Coma	I'll Be Home For Christmas	A Blackheart Christmas (Compilation)
Mon Jan  5 14:32:11 2015	15	New Pornographers	Arms Of Mary, Looking At A Baby	n/a
Mon Jan  5 14:35:45 2015	15	Essex Green	Deck The Halls	Kindercore Records Christmas, Volume 2 (Compilation)
Mon Jan  5 14:37:27 2015	14	Fireflies	Winter	n/a
Mon Jan  5 14:40:29 2015	14	Sarah McLachlan	Song For A Winter's Night	Rarities, B-Sides, and other stuff
Mon Jan  5 14:44:20 2015	13	Frederick	All I Want For Christmas	Light Organ Records presents Sleighed
Mon Jan  5 14:47:38 2015	14	NOFX	Xmas Has Been X'ed	Self Entitled
Mon Jan  5 14:50:22 2015	14	Morphine	Sexy Christmas Baby Mine	At Your Service
Mon Jan  5 14:52:10 2015	14	August Burns Red	Jingle Bells	August Burns Red Presents: Sleddin' Hill, a Holiday Album
Mon Jan  5 14:56:21 2015	13	Maybe It's Reno	Gravestones and Christmas Trees	Maybe It's Reno
Mon Jan  5 14:59:07 2015	13	Sloppy Seconds	Lonely Christmas	Knock Your Block Off
Mon Jan  5 15:01:58 2015	13	Mancino	Welcome Christmas	Do you EAR what I EAR?
Mon Jan  5 15:05:00 2015	12	Billy Idol	Jingle Bell Rock	Happy Holidays: A Very Special Christmas Album
Mon Jan  5 15:07:01 2015	12	Magnetic Fields	Everything Is One Big Christmas Tree	Realism
Mon Jan  5 15:09:10 2015	12	Polyphonic Spree	White Christmas	Holidaydream: Sounds of the Holidays Vol. One
Mon Jan  5 15:11:09 2015	12	Fairmont	This Song Is Your Christmas Gift	n/a
Mon Jan  5 15:13:51 2015	12	Kingsbury Manx	Snow Angel Dance	The Fast Rise and Fall of the South
Mon Jan  5 15:15:40 2015	12	Mascott & Gramercy Arms	This Christmastime	n/a
Mon Jan  5 15:18:36 2015	12	Eux Autres	Another Christmas At Home	Another Christmas At Home
Mon Jan  5 15:20:48 2015	13	Eastern Sea	First Christmas	First Christmas
Mon Jan  5 15:23:31 2015	12	Feist	Please Be Patient	A Colbert Christmas: The Greatest Gift of All!
Mon Jan  5 15:25:50 2015	13	Kings Of Convenience	Deilig Er Jorden	Kindercore Records Christmas, Volume 2 (Compilation)
Mon Jan  5 15:28:09 2015	12	Dexter Freebish	Last Christmas	n/a
Mon Jan  5 15:31:11 2015	13	Cocoon	Christmas song	My Friends All Died in a Plane Crash
Mon Jan  5 15:34:19 2015	14	Sofia Talvik	A carol for the lonely	n/a
Mon Jan  5 15:37:37 2015	15	Slow Club	Christmas (Baby Please Come Home)	Christmas Thanks for Nothing Ep
Mon Jan  5 15:40:22 2015	13	Shadetree	christmas peace	n/a
Mon Jan  5 15:43:44 2015	14	Mounties	Merry Christmas Maybe	Light Organ Records presents Sleighed
Mon Jan  5 15:47:38 2015	13	Films, The	Holiday	Oh, Scorpio
Mon Jan  5 15:51:09 2015	13	Trainwreck Riders	Christmas Time Blues	Lonely Road Revival
Mon Jan  5 15:54:58 2015	13	Bright Eyes	Oh Little Town Of Bethlehem	[A Christmas Album]
Mon Jan  5 15:57:49 2015	15	Santa Claus	Ho Ho Ho	n/a
Mon Jan  5 15:58:10 2015	15	December People	Carol of the Bells	Sounds Like Christmas
Mon Jan  5 16:04:21 2015	12	Current Swell	Christmas Alone	Paste Holiday Sampler 2012 (Compilation)
Mon Jan  5 16:07:56 2015	12	Typhoon	Oh Holy Night	n/a
Mon Jan  5 16:10:11 2015	12	Piney Gir	Every Day's A Holiday	Paste Holiday Sampler 2012 (Compilation)
Mon Jan  5 16:11:37 2015	12	Sufjan Stevens	Come On! Let's Boogey to the Elf Dance!	Ding! Dong!: Songs for Christmas, Vol. III
Mon Jan  5 16:15:21 2015	13	Walkmen, The	Christmas Party	n/a
Mon Jan  5 16:18:21 2015	12	Deerhoof	Little Drummer Boy	The Perfect Me (Single)
Mon Jan  5 16:19:32 2015	12	Bebo Norman	Have Yourself A Merry Little Christmas	Christmas... From the Realm of Glory
Mon Jan  5 16:22:45 2015	11	Cute Lepers, The	All I Ever Want (Under the Christmas Tree)	A Blackheart Christmas
Mon Jan  5 16:26:44 2015	12	Ike Reilly	Christmas Star	n/a
Mon Jan  5 16:30:22 2015	14	Tommy Busby	One Little Xmas Tree	n/a
Mon Jan  5 16:33:17 2015	13	Carbon Leaf	Christmas Child	n/a
Mon Jan  5 16:37:08 2015	13	She & Him	Blue Christmas	A Very She & Him Christmas
Mon Jan  5 16:40:27 2015	14	My Morning Jacket	Welcome Home (iTunes Session)	n/a
Mon Jan  5 16:43:56 2015	12	Fred Thomas	Snow Bight	Flood
Mon Jan  5 16:45:58 2015	12	Dawn Landes	Little Miss Holiday	Sweet Heart Rodeo
Mon Jan  5 16:49:09 2015	13	Bethan	O Come, O Come Emmanuel	n/a
Mon Jan  5 16:55:48 2015	12	Acklen	Holiday Away	n/a
Mon Jan  5 16:59:55 2015	12	Radar Bros.	Xmas Lights	The Illustrated Garden
Mon Jan  5 17:03:44 2015	12	Seabear	In Winters Eyes	We Built A Fire
Mon Jan  5 17:07:29 2015	13	Asobi Seksu	Merry Christmas (I Donyt Want To Fight Tonight)	n/a
Mon Jan  5 17:10:28 2015	13	Low	Just Like Christmas	Christmas
Mon Jan  5 17:13:26 2015	23	Bad Religion	God Rest Ye Merry Gentlemen	Christmas Songs
Mon Jan  5 17:15:20 2015	15	Masked Intruder	Silent Night	Under the Mistletoe (Single)
Mon Jan  5 17:17:43 2015	14	First Aid Kit	Winter Is All Over You	The Big Black and The Blue
Mon Jan  5 17:21:16 2015	14	Smashing Pumpkins	Rudolph The Red Nosed Reindeer (Live)	n/a
Mon Jan  5 17:22:33 2015	14	Beta Radio	Winter Eclipse	n/a
Mon Jan  5 17:27:36 2015	13	Niki & The Dove	Winterheart	Instinct
Mon Jan  5 17:31:35 2015	13	Weezer	The First Noel	Christmas With Weezer EP
Mon Jan  5 17:33:51 2015	13	Teenage Fanclub	Winter	XFM: It's a Cool Cool Christmas
Mon Jan  5 17:37:33 2015	14	Laura Gibson	It Came Upon A Midnight Clear	Peace on Earth : A Charity Holiday Album Vol. II
Mon Jan  5 17:40:26 2015	14	Shonen Knife	Space Christmas	Indie Top 20 - Volume 14
Mon Jan  5 17:43:18 2015	14	Ventures, The	Sleigh Ride	Christmas Joy
Mon Jan  5 17:45:37 2015	15	Puppini Sisters	Last Christmas	Christmas With The Puppini Sisters
Mon Jan  5 17:50:24 2015	15	Blitzen Trapper	Christmas Is Coming Soon	I'll Stay Til After Christmas
Mon Jan  5 17:53:17 2015	15	Tracey Thorn	Have Yourself a Merry Little Christmas	Tinsel & Lights
Mon Jan  5 17:56:25 2015	15	Mama Gypsy	What Child Is This	A Rock By The Sea Christmas :: Volume Three
Mon Jan  5 17:59:30 2015	15	Calexico	Gift X-change	Xfm: It's A Cool, Cool Christmas
Mon Jan  5 18:02:38 2015	15	Wes Cunningham	Merry Christmas Baby	n/a
Mon Jan  5 18:06:09 2015	14	Six Cents And Natalie	Secret Santa (You Could Be The One)	Kindercore Records Christmas, Volume 2 (Compilation)
Mon Jan  5 18:09:27 2015	14	Still Corners	The White Season	Creatures Of An Hour
