Mon Apr  1 00:02:01 2013	59	Lisa Papineau	Out To You (Chachi Jones Remix)	Night Moves (Remixes)
Sun Apr  7 18:08:37 2013	75	Static	A Black Of Dirty White (Starring Ronald Lippok)	Eject Your Mind
Sun Apr  7 18:13:44 2013	73	Helios	Bounce Dive	friends we met along the way
Sun Apr  7 18:18:57 2013	73	Curd Duca	Rec 4	Elevator 3
Sun Apr  7 18:19:49 2013	71	Enabl.ed	Ad.drift Plink	n/a
Sun Apr  7 18:22:37 2013	72	Seefeel	Signals	Quique
Sun Apr  7 18:27:52 2013	72	Upside Down Umbrella	Sweet As Sweet	Are You Walking In The Rain?
Sun Apr  7 18:35:50 2013	70	Ruzina Frankulin	Silk	Electroblue
Sun Apr  7 18:41:49 2013	70	Loess	Schoen	Burrows
Sun Apr  7 18:46:24 2013	71	Samarah	Sputterwhirl	Robots Smile Too
Sun Apr  7 18:48:37 2013	76	Ilkae	Penguin Offering Peanuts	Pistachio Island
Sun Apr  7 18:50:44 2013	72	Karsten Pflum	Impulse 11	Idhax
Sun Apr  7 18:57:50 2013	71	Idle Flight	Stay True To Your Socratic Name	Point Of Reference [EP]
Sun Apr  7 19:01:16 2013	70	302 Acid	Push Button	0005 (em:t records)
Sun Apr  7 19:07:29 2013	75	Chachi Jones	Taking You Out	Claustrophilia
Sun Apr  7 19:10:16 2013	78	AFX	(Cd Only #1)	n/a
Sun Apr  7 19:14:30 2013	77	Rumpistol	Tape Swamp	Mere Rum
Sun Apr  7 19:20:43 2013	81	Poborsk	Fausbuild	loo°
Sun Apr  7 19:25:36 2013	80	Build Buildings	Microliters	There Is A Problem With My Tape Recorder
Sun Apr  7 19:29:05 2013	79	Autechre	Ply Phon	n/a
Sun Apr  7 19:31:36 2013	80	Michael Fakesch	Surfaise [Boards Of Canada Rem	Marion
Sun Apr  7 19:37:36 2013	80	Trentemoller	The Forest	The Trentemoller Chronicles
Sun Apr  7 19:42:58 2013	75	Beatwave	Ganesha	Beatwave Japan
Sun Apr  7 19:49:04 2013	71	Proem	Sudden Sharp Turns	Enough Conflict
Sun Apr  7 19:51:36 2013	71	Anklebiter	Clever Drunk	Raintree
Sun Apr  7 19:56:22 2013	67	Carda Duca	Pop	Clicks + Cuts (1 of 2)
Sun Apr  7 19:57:29 2013	67	Arovane	Lilies	Lilies
Sun Apr  7 20:02:35 2013	64	Beta-Resercyclic Acid	The Hole You're In	Golem Salad
Sun Apr  7 20:07:14 2013	63	Ryuichi Sakamoto	Undercooled	CHASM
Sun Apr  7 20:11:42 2013	59	Auditory Sculpture	Slow Motion Pillow Fight	Rge
Sun Apr  7 20:16:44 2013	61	Kelpe	Ice Cream Knife Handle	Sea Inside Body
Sun Apr  7 20:22:36 2013	62	Casino Versus Japan	Dandy	ISO50 presents Dry Waves
Sun Apr  7 20:24:29 2013	61	Apparat	Tangens	friends we met along the way
Sun Apr  7 20:29:05 2013	59	Monoceros	Life In A Fishbowl (Are They Watching Us)	I feel apocalyptic today
Sun Apr  7 20:33:26 2013	58	Freeform	Sopping Wet	Quatermass Sub Rosa Sampler
Sun Apr  7 20:38:16 2013	61	Yasushi Miura	Medical 02	Medical (Instant construction series No.38)
Sun Apr  7 20:43:30 2013	60	Jason Corder	Steam Tunnels	Collection 3 - Blending
Sun Apr  7 20:49:05 2013	60	Penguin Cousin	Hoverflysby	'Against All Odd'
Sun Apr  7 20:52:57 2013	58	Lex Polzien	Brownbag	Cloud Cover
Sun Apr  7 20:57:29 2013	59	Lusine	February	The Waiting Room
Sun Apr  7 21:03:42 2013	63	Weave	Minera (For John Peel)	of the nature tone
Sun Apr  7 21:08:35 2013	64	Synthetic Violence	Impression 02	Impressions Part 1
Sun Apr  7 21:12:22 2013	63	Herbert	Those Feelings	Scale
Sun Apr  7 21:16:37 2013	62	Amp	Kuch	Amp
Sun Apr  7 21:24:16 2013	63	Gescom	10	MiniDisc
Sun Apr  7 21:24:23 2013	63	Video Age	Protect And Survive	Seed Records Volume One
Sun Apr  7 21:29:35 2013	57	Detroit Escalotor Co.	Manual Transmission	Black Buildings
Sun Apr  7 21:33:21 2013	59	Dimitris	Welcome To Tomorrow	Collages_Rhythmos
Sun Apr  7 21:38:56 2013	60	Flashbulb	Kirlian Isles I	Kirlian Selections
Sun Apr  7 21:40:30 2013	59	Genox	Dling Dling	Slowly Fading Colors
Sun Apr  7 21:45:22 2013	62	Mad Ox	Glasshouse	Ke907
Sun Apr  7 21:54:52 2013	65	Room	Absent In Mind	Forms Elastic
Sun Apr  7 21:59:15 2013	67	Autechre	Ipacial Section	Untilted
Sun Apr  7 22:09:14 2013	69	Ilkae	Ketupa Roll	Pistachio Island
Sun Apr  7 22:09:50 2013	69	Herbaliser	Can't Help This Feeling (Beardyman's Glitchbox Hackjob)	Can't Help This Feeling
Sun Apr  7 22:15:16 2013	67	Gloom	Revohl	n/a
Sun Apr  7 22:19:22 2013	68	Denzel And Huhn	A 54	Time Is A Good Thing
Sun Apr  7 22:25:28 2013	67	Burnt Friedman	Sex Is Not Right	plays love songs
Sun Apr  7 22:29:15 2013	67	Pepper And Bones	Bitter Sweet Volunteer	The Silent Amps
Sun Apr  7 22:33:28 2013	69	Bola	Horizophon	Fyuti
Sun Apr  7 22:39:16 2013	67	Amon Tobin	Kitty Cat	Isam
Sun Apr  7 22:43:29 2013	63	Flotel	Stitched Switch	kelp
Sun Apr  7 22:47:34 2013	62	Lackluster	Onecycle (More)	repulsine ep
Sun Apr  7 22:53:41 2013	62	Aspen	Working And Don't Listen To Hip Hop	isn't it about time you thought about something more than what makes you happy?
Sun Apr  7 22:58:29 2013	64	Microesfera	No Comment (Receptor Mix)	Negative
Sun Apr  7 23:05:22 2013	66	Flashbulb	Highways West	Kirlian Selections
Sun Apr  7 23:08:36 2013	64	R Garcia	Picks And Whistles	Animal Outline
Sun Apr  7 23:10:16 2013	65	Plaid	Plaid	n/a
Sun Apr  7 23:15:05 2013	65	Yasushi Miura	Laughing Dolls	Music For One Nintendo DS / Korg DS-10
Sun Apr  7 23:17:41 2013	62	Weave	Unky	of the nature tone
Sun Apr  7 23:21:29 2013	63	Process	Hint	Mutek 2001
Sun Apr  7 23:27:59 2013	69	Populous	Flu	Quipo
Sun Apr  7 23:33:15 2013	74	Marconi Union	Sleepless	[Distance]
Sun Apr  7 23:38:24 2013	75	Icarus	Keet (Psittacidae Mix By Frank Bretschneider)	Sylt Remixes
Sun Apr  7 23:42:29 2013	75	Mad Ox	Kodou	Ke907
Sun Apr  7 23:46:22 2013	85	Yvat	Frowzy Wool	cyma
Sun Apr  7 23:50:16 2013	80	Boards Of Canada	Magic Window	Geogaddi
Sun Apr  7 23:51:57 2013	79	Norton Antivirus	Norton Antivirus (Cd-R)	n/a
Sun Apr  7 23:57:29 2013	78	Rumpistol	Vuggelise	Mere Rum
Mon Apr  8 00:08:33 2013	81	Karsten Pflum	Sv Gravity	Idhax
Mon Apr  8 00:15:04 2013	78	Loess	Troper	Burrows
Mon Apr  8 00:21:29 2013	85	Posthuman	Moment Of Weakness	Seed Records Volume One
Mon Apr  8 00:28:37 2013	84	Michaela Meli N	Brautlied	n/a
Mon Apr  8 00:32:57 2013	78	Orpheus	Unstable	*||**|*www.subsource.de*|*||**
Mon Apr  8 00:36:30 2013	73	Donnacha Costello	Slowly Sinking In	Together Is The New Alone
Mon Apr  8 00:42:37 2013	81	Isil Krunq	Line 47	You Know How We Do - Promo
Mon Apr  8 00:46:50 2013	85	Thomas Fehlmann	Feat	Lowflow
Mon Apr  8 00:52:23 2013	83	Touane	Backward Is Forward	Awake
Mon Apr  8 00:56:37 2013	84	Iameb 57	Lip Box	Roke Nip
Mon Apr  8 00:57:56 2013	84	Isan	Eeriel	Clockwork Menagerie
Mon Apr  8 01:03:16 2013	82	Poborsk	Aquatic Tunnel	World Of Sine
Mon Apr  8 01:07:56 2013	74	Dntel	Pillowcase	Life Is Full Of Possibilities
Mon Apr  8 01:11:20 2013	77	Cold Fusion Mafia	Mechanically Recovered	Seed Records Volume One
Mon Apr  8 01:16:44 2013	77	Xeno Volcano	Sex In The Bamboo Metropolis	To In Out And Open
Mon Apr  8 01:21:21 2013	74	Slow Moe	Don't Let Them Breathe ('bass Intention' Edit By Andy Greeenman	n/a
Mon Apr  8 01:31:49 2013	83	Bovine Life	Gneiss	friends we met along the way
Mon Apr  8 01:34:16 2013	76	Darkroom Vs Bass Communion	After Dark	The DAC Mixes
Mon Apr  8 01:43:23 2013	72	David Last	Springset	The Push Pull
Mon Apr  8 01:46:30 2013	76	Autechre	Clipper	Tri Repetae
Mon Apr  8 01:54:04 2013	72	Donato Wharton	Is That Why Yr Still On Earth	Trabanten
Mon Apr  8 01:57:22 2013	76	Jean Tinguely	High Speed	n/a
Mon Apr  8 01:58:58 2013	76	Kelpe	Petrified	Sea Inside Body
Mon Apr  8 02:03:58 2013	79	Raskolnikov's Dream	Navarinou Dogs	Urban Legend
Mon Apr  8 02:10:03 2013	83	Pulseprogramming	Each Of These Dislikes	1 of 2 in 1000
Mon Apr  8 02:14:23 2013	79	Lusine Icl	Blind	iron city
Mon Apr  8 02:20:16 2013	84	Gate Zero	Crossing The Channel	[THN086] Radio overBoard
Mon Apr  8 02:24:17 2013	89	Axiotronic	Robot Placism	Of Latitude And Longitude
Mon Apr  8 02:28:43 2013	93	Audiokonstrukte	Microtraffic	City Echoes
Mon Apr  8 02:33:15 2013	89	Curd Duca	Serge B1	Elevator 3
Mon Apr  8 02:33:43 2013	89	Dj Pinch	E.Motiv	Mary Anne Hobbs presents Evangeline
Mon Apr  8 02:39:03 2013	89	Bebel Gilberto	Bring Back The Love (Mungolian Jetset Dub)	Bring back the Love (remixes)
Mon Apr  8 02:46:18 2013	95	Porn Sword Tobacco	Carl Zeiss Driving To Work	Explains Freedom
Mon Apr  8 02:48:31 2013	91	A. D. L. R.	Personal Grids	Foam On The Waves Of Space-Time... (master_320_mp3)
Mon Apr  8 02:52:23 2013	88	Dr. Rockit	Summer Love	Indoor Fireworks
Mon Apr  8 02:55:04 2013	89	Christopher Willits	Breathe (Fountain)	Ghostly Essentials: Music for Creatives
Mon Apr  8 02:57:58 2013	90	Richard Devine & Telefon Tel Aviv	Cwciii	Ghostly By Night
Mon Apr  8 03:03:05 2013	87	Ultre	Nobodies Beaks	All The Darkness Has Gone To Details
Mon Apr  8 03:07:05 2013	93	Octavcat	Jelyflop	Dumming Up
Mon Apr  8 03:12:17 2013	89	State Azure	Lakside	Cosmic Balance
Mon Apr  8 03:16:37 2013	86	Yasushi Miura	Direct Current 34	Direct Current (Instant construction series No.9)
Mon Apr  8 03:16:58 2013	85	Slicker	7words	The Latest
Mon Apr  8 03:22:57 2013	84	Ilkae	Upside Landslide	Pistachio Island
Mon Apr  8 03:24:05 2013	82	Loscil	Chinook	Plume
Mon Apr  8 03:30:38 2013	86	Jega	Geometry	Geometry
Mon Apr  8 03:34:59 2013	88	Hayykan Lidbo	600160 07	n/a
Mon Apr  8 03:41:02 2013	87	Coppe	Zojoji	8
Mon Apr  8 03:44:17 2013	88	Effacer	Fire At Sea	Switches
Mon Apr  8 03:56:51 2013	78	Ulrich Schnauss	Between Us And Them	Far Away Trains Passing By
Mon Apr  8 04:03:23 2013	79	Slow Moe	A Wave Of White Light ('many And One' Remix By Khome)	Slow Moe
Mon Apr  8 04:09:21 2013	82	Slicker	Ika Freaka	The Latest
Mon Apr  8 04:13:30 2013	86	Autechre	Gnit	Tri Repetae
Mon Apr  8 04:19:14 2013	88	Alka	What Will Become Of Yur High Existence [City Rain Remix]	Compounded
Mon Apr  8 04:22:51 2013	90	Yasushi Miura	Marshal	Magnitude
Mon Apr  8 04:25:51 2013	90	Bonobo	01	Black Sands Remixed
Mon Apr  8 04:26:25 2013	90	Flashbulb	Passage D	Kirlian Selections
Mon Apr  8 04:28:20 2013	92	Karsten Pflum	Fly	Idhax
Mon Apr  8 04:31:32 2013	92	Rumpistol	Sdr Fasanvej Kl. Ca. 22 00	Rumpistol
Mon Apr  8 04:35:07 2013	89	Four Tet	Ribbons	Ringer [EP]
Mon Apr  8 04:40:14 2013	93	Monoceros	Camper	A glorious afternoon
Mon Apr  8 04:44:23 2013	92	Boards Of Canada	Dayvan Cowboy	The Campfire Headphase
Mon Apr  8 04:49:10 2013	93	Keston And Westdal	Aerosol Eighty	One Day to Save All Life
Mon Apr  8 04:50:34 2013	93	Donato Wharton	Silvester	Trabanten
Mon Apr  8 04:56:29 2013	100	Autchere	Second Scout	n/a
Mon Apr  8 05:03:39 2013	100	Broca	Koowbwai	friends we met along the way
Mon Apr  8 05:08:15 2013	107	Lusine	Cirrus	A Certain Distance
Mon Apr  8 05:14:34 2013	112	Digitonal	Snowflake Vectors	Be Still My Bleeping Heart
Mon Apr  8 05:19:05 2013	121	Ryuichi Sakamoto	Pantonal	CHASM
Mon Apr  8 05:22:56 2013	119	Sts 9, Slicker And Retina.It	Mackinaw Peeper Division	n/a
Mon Apr  8 05:27:56 2013	119	Populous	Bottom 02	Quipo
Mon Apr  8 05:30:08 2013	119	Room	Percule Extract	Experiments in Ambient Soul
Mon Apr  8 05:31:25 2013	121	Static	Point Of Hope	Re: Talking About Memories
Mon Apr  8 05:37:20 2013	118	Jake Mandell	Knolled Troll	Quondam Current
Mon Apr  8 05:39:54 2013	118	Buoys	Wilderness	Grillo Parlante
Mon Apr  8 05:44:06 2013	119	Stendeck	All The Things I Wanted To Tell You But I Didn't	Faces
Mon Apr  8 05:48:37 2013	120	Ilkae	Toho Hill	n/a
Mon Apr  8 05:49:51 2013	120	Normal Postion	Big Tits Minotour Shock's Oddie Remix	n/a
Mon Apr  8 05:55:32 2013	125	Ooah	Tuesday Again	Devil In The Detail
Mon Apr  8 06:01:08 2013	130	Build	Fascinating Facial Twitch	Exhibition
Mon Apr  8 06:03:55 2013	131	Aspen	Live V.7	Are You That Retail Snob?
Mon Apr  8 06:09:11 2013	128	Neu Gestalt	Between Her Dreams	Altered Carbon
Mon Apr  8 06:12:03 2013	129	Amon Tobin	Rosies	Out, From Out Where
Mon Apr  8 06:17:25 2013	129	Ihokas	Abstrack	into the core of Luumu
Mon Apr  8 06:19:03 2013	131	A-Ux	On The Subway	A-ux.com
Mon Apr  8 06:24:51 2013	127	David Penna	Outro 1225	n/a
Mon Apr  8 06:26:59 2013	137	Elephant And Castle	Rgb	Transitions
Mon Apr  8 06:30:31 2013	135	Touane	The Clap Song	Awake
Mon Apr  8 06:35:11 2013	135	Faction	Maybe Tomorrow	The End of Tel Aviv
Mon Apr  8 06:41:38 2013	131	Xela	Last Breath	For Frosty Mornings And Summer Nights
Mon Apr  8 06:47:43 2013	134	Bohko	Marlowe (See Pm Remix)	n/a
Mon Apr  8 06:50:20 2013	134	Yvat	Gyttja	cyma
Mon Apr  8 06:52:42 2013	128	Various Artists	Testone	Warp 10 + 2 (Classics 89-92)
Mon Apr  8 06:59:49 2013	124	Leandro Fresco	Brr...	n/a
Mon Apr  8 07:03:54 2013	130	Esoteric Sob	Momentary Smile	Egomania EP
Mon Apr  8 07:07:19 2013	134	At Work	Turn Buckles	Build It Up, Break It Down
Mon Apr  8 07:11:46 2013	131	Rei Harakami	Cape (Rh Re-Arrange)	Trace Of Red Curb
Mon Apr  8 07:16:37 2013	128	Autechre	Leterel	Tri Repetae
Mon Apr  8 07:23:41 2013	140	Shen	Main Springs	Outlines
Mon Apr  8 07:29:54 2013	140	Ruzina Frankulin	Silk	Electroblue
Mon Apr  8 07:35:59 2013	139	Dirk Geiger	Twin Flame	Elf Morgen
Mon Apr  8 07:41:04 2013	133	Granufunk	Plasma Grain Funky	Granufunk
Mon Apr  8 07:43:00 2013	134	Kinder Atom	Left Leg	MMM!
Mon Apr  8 07:50:32 2013	137	Tim Exile	Pay Tomorrow	Listening Tree
Mon Apr  8 07:54:35 2013	134	Nuuro	Blister	All Clear
Mon Apr  8 07:57:34 2013	133	Tim Koch	Seven Ate Nine	friends we met along the way
Mon Apr  8 08:00:47 2013	136	Thomas Fehlmann	Hana	Lowflow
Mon Apr  8 08:05:39 2013	141	Soundhacker	Mangka	336 Hours Later
Mon Apr  8 08:10:29 2013	138	Gentoo	Chan	The Dragon
Mon Apr  8 08:14:48 2013	139	Dudley Ghost	Dreamers, All	Courage
Mon Apr  8 08:18:26 2013	138	Finckh	Stone Hop	n/a
Mon Apr  8 08:25:35 2013	136	Seefeel	Filter Dub	Quique
Mon Apr  8 08:33:40 2013	140	British Expeditionary Force	A Long Way From Home (Rival Consoles Rmx)	Erased Tapes Collection I - At The End Of All Music Happiness Will Be Erased
Mon Apr  8 08:36:37 2013	144	Ametsub	Off-Road 264	The Nothings Of The North (+Video +Helios Remix)
Mon Apr  8 08:40:43 2013	140	Textura	Ten Dimes Track 12	Ten dimes
Mon Apr  8 08:44:03 2013	140	Boards Of Canada	Oirectine	Twoism
Mon Apr  8 08:49:12 2013	142	John Tejada Feat. James Figurine	Everything Will Be Ok	Logic Memory Center
Mon Apr  8 08:54:41 2013	133	Acustic	Farfisa 2	Welcome
Mon Apr  8 08:57:25 2013	135	Curd Duca	Uranus	Elevator 3
Mon Apr  8 08:58:35 2013	136	Palac	Arianne And Francois	Ghosts
Mon Apr  8 09:03:11 2013	137	Yasushi Miura	Direct Current 12	Direct Current (Instant construction series No.9)
Mon Apr  8 09:03:26 2013	137	-ziq	Organic Tomato Yoghurt	n/a
Mon Apr  8 09:07:14 2013	127	Raskolnikov's Dream	Urban Legend	Urban Legend
Mon Apr  8 09:12:53 2013	127	Frank Martiniq	Cellar Door	Little Fluffy Crowds
Mon Apr  8 09:18:16 2013	127	Donnacha Costello	Lateral Thinking	Growing Up In Public
Mon Apr  8 09:28:23 2013	127	Park Avenue Music	Piet	By Hearts+Horses
Mon Apr  8 09:32:05 2013	119	Crispin Hunt	Time	Mayonnaise
Mon Apr  8 09:36:47 2013	133	Opiate	Perdot	Sometimes
Mon Apr  8 09:40:19 2013	138	Concept Car	Point 1	Concept Car
Mon Apr  8 09:45:01 2013	137	Isan	Remegio	Clockwork Menagerie
Mon Apr  8 09:51:16 2013	133	Ezekiel Honig	Cape Cod Getaway	People Places And Things
Mon Apr  8 09:55:46 2013	139	Karsten Pflum	Stjernetur	Flugten Fra Ar 2000
Mon Apr  8 09:59:30 2013	140	Autechre	Cipater	Chiastic Slide
Mon Apr  8 10:08:31 2013	133	Denzel And Huhn	Cotier	Time Is A Good Thing
Mon Apr  8 10:12:39 2013	132	Slicker	Red	The Latest
Mon Apr  8 10:16:30 2013	131	Bochum Welt	La Nuit (Slumber Mix)	Lush Life Electronica
Mon Apr  8 10:19:22 2013	131	Yasushi Miura	Direct Current 35	Direct Current (Instant construction series No.9)
Mon Apr  8 10:19:57 2013	129	Lusine Icl	Feedme	a pseudo steady state
Mon Apr  8 10:25:11 2013	128	Studio Pankow	Ruhleben	Linienbusse
Mon Apr  8 10:42:17 2013	122	Kelpe	Sickly Situation	Sea Inside Body
Mon Apr  8 10:46:46 2013	125	Raskolnikov's Dream	City Lights (Leaving)	Urban Legend
Mon Apr  8 10:50:39 2013	131	Novo	Let Me Rain	The Open EP
Mon Apr  8 10:54:54 2013	136	Curd Duca	Lo	Elevator 3
Mon Apr  8 10:55:22 2013	136	Cullen Miller	Stolen Nature	Stolen Nature
Mon Apr  8 10:57:14 2013	134	Bubbah's Tum	Dirty Great Marble [Boards Of	n/a
Mon Apr  8 11:02:18 2013	133	Arovane	Cry Osaka Cry	Lilies
Mon Apr  8 11:07:23 2013	142	Flashbulb	Dishevel	Kirlian Selections
Mon Apr  8 11:09:24 2013	134	Squarepusher	Square Rave	Warp
Mon Apr  8 11:12:26 2013	129	Ametsub	66	The Nothings Of The North (+Video +Helios Remix)
Mon Apr  8 11:15:47 2013	128	Trentemoller	Miss You	Atzaro Ibiza - Soundscapes Vol. 1
Mon Apr  8 11:19:27 2013	128	Digitonal	Amberkriess	Be Still My Bleeping Heart
Mon Apr  8 11:24:20 2013	125	Alejandra & Aeron	International Clapping	Firecamp Stories Remixes
Mon Apr  8 11:26:48 2013	127	Aphex Twin	Shiny Metal Rods	Selected Ambient Works, Vol 2 (IMPORT)
Mon Apr  8 11:32:18 2013	124	Build Buildings	Wash	There Is A Problem With My Tape Recorder
Mon Apr  8 11:34:25 2013	124	Elapse / Moodsplateau	Sad And Violent	n/a
Mon Apr  8 11:37:29 2013	121	Ilkae	Rusty Mittens	Pistachio Island
Mon Apr  8 11:39:19 2013	122	Bonobo	08	n/a
Mon Apr  8 11:42:40 2013	125	Sovacusa	116	friends we met along the way
Mon Apr  8 11:47:16 2013	127	Populous	Ent	Quipo
Mon Apr  8 11:51:49 2013	129	Deru	Hello	Say Goodbye To Useless
Mon Apr  8 11:57:04 2013	139	Ligyro	Understated	Ligyro
Mon Apr  8 11:59:22 2013	134	Sleepy Town Manufacture	Qr25	for you
Mon Apr  8 12:04:09 2013	134	Audiokonstrukte	Sensitive Poem	City Echoes
Mon Apr  8 12:07:43 2013	132	Static	Resonance (Static Remix)	Eject Your Mind
Mon Apr  8 12:15:17 2013	128	Notwist	Dampen Rmx	12
Mon Apr  8 12:19:15 2013	133	Plaid	Plaid	n/a
Mon Apr  8 12:23:15 2013	124	Lusine	Stratus	The Waiting Room
Mon Apr  8 12:28:26 2013	125	Christoph Schindling	Arch 501	Ten Short Stories
Mon Apr  8 12:35:08 2013	118	Man	You're In For It	Helping Hand
Mon Apr  8 12:39:12 2013	115	Vain Foam	Autumn Rain Passing	friends we met along the way
Mon Apr  8 12:43:27 2013	117	Touane	Sleep Tight You're A Star	Awake
Mon Apr  8 12:48:06 2013	115	Flotel	The Power Of Corridors	kelp
Mon Apr  8 12:52:26 2013	113	Side Liner	Forgiveness	My Guardian Angel
Mon Apr  8 12:58:07 2013	114	Self Oscillate	April	Self Oscillate
Mon Apr  8 13:03:42 2013	112	Insects Are Sexy	Ne Mange Que Des Violettes	oxythyrea funesta
Mon Apr  8 13:10:18 2013	110	Various	Working Sister	n/a
Mon Apr  8 13:12:17 2013	108	Isan	Immoral Architecture	plans drawn in pencil
Mon Apr  8 13:15:48 2013	108	Ethan E Eves	Crispy Serpent	F And S
Mon Apr  8 13:21:30 2013	108	Broca	Fusee	minú
Mon Apr  8 13:25:41 2013	111	Transient	Plain Jane	a sudden soft implosion of noiselessness
Mon Apr  8 13:29:09 2013	107	Blackdaylight	Daylight 180	Blackdaylight Live
Mon Apr  8 13:31:41 2013	110	Altered:carbon	Adss	n/a
Mon Apr  8 13:36:17 2013	111	Autechre	Slip	Amber
Mon Apr  8 13:42:19 2013	124	George Sarah	Echo	16 Songs 2007
Mon Apr  8 13:46:47 2013	126	Textura	Ten Dimes Track 08	Ten dimes
Mon Apr  8 13:50:53 2013	122	Boards Of Canada	Ready Let's Go	Geogaddi
Mon Apr  8 13:51:49 2013	121	Anklebiter	The Best People	Raintree
Mon Apr  8 13:57:15 2013	126	Denzel And Huhn	Shaffel	Time Is A Good Thing
Mon Apr  8 14:02:41 2013	121	Nobody	What Is The Light	And Everything Else...
Mon Apr  8 14:08:45 2013	106	Studio Pankow	Zoologischer Garten	Linienbusse
Mon Apr  8 14:20:16 2013	107	Vladislav Delay	Kaikki Hyvin	Demo(n) Tracks
Mon Apr  8 14:24:40 2013	113	Monoceros	Happiness	Tales for silent nights
Mon Apr  8 14:29:30 2013	109	302 Acid	Nocturnum	0005 (em:t records)
Mon Apr  8 14:32:45 2013	117	Yasushi Miura	Chinese Masquerade	Circus
Mon Apr  8 14:38:04 2013	101	Gescom	Poke	Only 3 (minidisc release)
Mon Apr  8 14:38:16 2013	101	Curd Duca	Japan	Elevator 3
Mon Apr  8 14:38:43 2013	101	Jon Hopkins	Symmetry	Contact Note
Mon Apr  8 14:43:50 2013	100	Animat	The Closer You Get (Sleeping Robots Good Man Remix)	A Promise of Snow EP
Mon Apr  8 14:48:25 2013	92	Mike Milosh	Your Voice	You Make Me Feel
Mon Apr  8 14:51:46 2013	92	Donnacha Costello	Int	Growing Up In Public
Mon Apr  8 14:57:07 2013	95	Ultre	Useless Nervous Minutes	All The Darkness Has Gone To Details
Mon Apr  8 15:00:17 2013	92	Rena Jones	Driftwood	Digital Bliss Vol 2
Mon Apr  8 15:07:09 2013	89	Kelpe	Age Concerns	Sea Inside Body
Mon Apr  8 15:09:06 2013	89	Coppe	Me Moon Child	8
Mon Apr  8 15:13:18 2013	89	Dr. Rockit	Metro	Indoor Fireworks
Mon Apr  8 15:17:58 2013	87	Lusine Icl	Chao (Crunch Rmx)	Condensed
Mon Apr  8 15:22:43 2013	90	Ametsub	Solitude	The Nothings Of The North (+Video +Helios Remix)
Mon Apr  8 15:28:40 2013	92	Monolake	Interstate	n/a
Mon Apr  8 15:38:30 2013	90	Daedelus	La Nocturn	Friends of Friends Volume 1
Mon Apr  8 15:42:19 2013	89	Thomas Brinkmann	Thomas Brinkmann	n/a
Mon Apr  8 15:46:38 2013	92	Slicker	Swap	The Latest
Mon Apr  8 15:51:51 2013	93	Flashbulb	Kirlian Choices	Kirlian Selections
Mon Apr  8 15:56:47 2013	88	Static	Sync & Sake	Re: Talking About Memories
Mon Apr  8 16:02:57 2013	88	Boards Of Canada	Whitewater	Boc Maxima
Mon Apr  8 16:09:03 2013	86	Autechre	Yuop	Oversteps
Mon Apr  8 16:14:20 2013	83	At Work	Pin Bucket	Build It Up, Break It Down
Mon Apr  8 16:17:16 2013	81	Poborsk	Reelizdimdumb	loo°
Mon Apr  8 16:21:50 2013	81	Yasushi Miura	Drizzle	Magnitude
Mon Apr  8 16:30:00 2013	83	Arovane	A Secret	Tides
Mon Apr  8 16:34:31 2013	86	Curd Duca	Syte	Elevator 3
Mon Apr  8 16:35:46 2013	86	Borful Tang	Orp	Root
Mon Apr  8 16:38:03 2013	85	Lusine Icl	Lullaby	Condensed
Mon Apr  8 16:44:16 2013	89	Altered:carbon	I Iv Iv	n/a
Mon Apr  8 16:47:00 2013	87	Ezekiel Honig	Daily Human Emotions	Microcosm Music Volume One
Mon Apr  8 16:52:57 2013	82	Aspen	The Sultans Of Sweet	Music From Passing Cars
Mon Apr  8 16:58:07 2013	83	Nobile	Mariella Untitled Track 6	mariella
Mon Apr  8 17:01:32 2013	79	Icarus	Keet (Badun Remix)	Sylt Remixes
Mon Apr  8 17:05:51 2013	81	Soundhacker	Charge	Retrospective Disinfective
Mon Apr  8 17:10:17 2013	84	Cex	Theme Song To Cex	Role Model
Mon Apr  8 17:15:31 2013	80	Burial	Etched Headplate	Untrue
Mon Apr  8 17:21:24 2013	77	Palm Skin Productions	The Beast (Autechre Mix)	A Journey Into Ambient Groove - Phase 3
Mon Apr  8 17:29:16 2013	78	R Garcia	Ephesem	Animal Outline
Mon Apr  8 17:32:56 2013	74	Plaid	Talk To Us	Scintilli
Mon Apr  8 17:36:23 2013	74	Pedagogy	Lady Of The Lake	Abstracts and Contradictions
Mon Apr  8 17:40:44 2013	71	Room	De[Vol]Ve	Forms Elastic
Mon Apr  8 17:43:15 2013	69	Herbert	Just Once	Scale
Mon Apr  8 17:49:30 2013	66	Craque	Licht	[gruen025] Density Operator
Mon Apr  8 17:55:30 2013	69	A Positive Life	The Calling	Ancient Alien
Mon Apr  8 18:00:31 2013	71	Emika	Double Edge (Pinch Remix)	Double Edge [Single]
Mon Apr  8 18:04:37 2013	70	Proem	Access Mike [Failure To Connec	Negativ
Mon Apr  8 18:09:04 2013	70	Beanfield	Elektro-Kraut	Beanfield
Mon Apr  8 18:14:59 2013	71	Dustin.odell	Habitual Glitch	last thursday died last week
Mon Apr  8 18:17:45 2013	70	Exposures	Collage Of Digital Passion	Lost Recordings 2000-2004
Mon Apr  8 18:20:31 2013	70	Rumpistol	Sdr Fasanvej Kl. Ca 22 00	Rumpistol
