Wed Jan  1 00:01:17 2014	198	B.b. King	Auld Lang Syne	A Christmas Celebration Of Hope
Fri Jan  3 22:40:44 2014	104	Juan Atkins	Snowflakes Falling (Juan Atkins Mix)	Christmas Eclectic
Fri Jan  3 22:45:11 2014	104	Ray Anthony	Christmas Trumpets, We Wish You A Merry Christmas	Ultra-Lounge: Christmas Cocktails, Part One
Fri Jan  3 22:49:36 2014	105	June Christy	Sorry To See You Go	Ultra Lounge: Christmas Cocktails Part 3
Fri Jan  3 22:51:46 2014	104	Joe Williams & Harry 'sweets'	Winter Weather	Together/Have a Good Time
Fri Jan  3 22:53:35 2014	104	Badly Drawn Boy	Donna & Blitzen	Maybe This Christmas Too?
Fri Jan  3 22:57:41 2014	107	Tetsumi Nagaka	Feliz Navidad	The Reindeer Room: A Christmas Chillout
Fri Jan  3 23:02:09 2014	107	Manhattan Transfer	Happy Holiday, The Holiday Season (Medley)	The Christmas Album
Fri Jan  3 23:06:09 2014	114	Oscar Peterson	God Rest Ye Merry Gentlemen	All I Want for Christmas is Jazz
Fri Jan  3 23:09:24 2014	112	Tony Bennett	The Christmas Waltz	A Swingin' Christmas Featuring The Count Basie Big Band
Fri Jan  3 23:12:40 2014	112	John Zorn	Christmas Time Is Here	A Dreamer's Christmas
Fri Jan  3 23:17:08 2014	113	Edmundo Ros	My Favorite Things	Hollywood Cha Cha Cha/Broadway Goes Latin
Fri Jan  3 23:19:16 2014	112	Tonal With Louis Armstrong	'Zat You Santa Claus	Holiday Chill
Fri Jan  3 23:21:53 2014	112	Nacho Marco	Adore	hOMe For The Holidays Volume Two
Fri Jan  3 23:25:46 2014	114	Shawn Lee's Ping Pong Orchestra	Jingle Bells	A Very Ping Pong Christmas: Funky Treats From Santa's Bag (Ubiquity Records)
Fri Jan  3 23:28:53 2014	108	Johnny Mercer	Santa Claus Is Comin' To Town [Q-Burns Abstract Message Remix]	Merry Mixmas
Fri Jan  3 23:32:42 2014	112	Dean Martin	Blue Christmas	Christmas With Dino
Fri Jan  3 23:35:01 2014	112	Tonal With Burl Ives	Have A Holly Jolly Christmas	Holiday Chill
Fri Jan  3 23:36:11 2014	112	Rauder And Hobbs	Happy Christmas (War Is Over)	The Reindeer Room: A Christmas Chillout
Fri Jan  3 23:40:01 2014	109	Peggy Lee	Winter Wonderland	Ultra-Lounge: Christmas Cocktails, Part One
Fri Jan  3 23:41:50 2014	112	Frank Sinatra	Have Yourself A Merry Little Christmas	Christmas With The Rat Pack
Fri Jan  3 23:45:17 2014	114	Source	Awaken	Holiday Remixed
Fri Jan  3 23:49:35 2014	112	Kay Starr	The Man With The Bag [Thunderball Remix]	Merry Mixmas
Fri Jan  3 23:53:17 2014	109	Montesco	O Holy Night Featuring Laurent Caillat	hOMe For The Holidays Volume Two
Fri Jan  3 23:57:16 2014	112	Jon Kennedy	A Child Is Born	The Reindeer Room: A Christmas Chillout
Sat Jan  4 00:00:47 2014	114	Bing Crosby	Looks Like A Cold, Cold Winter	Wonderland: Cool December, A Warm And Fuzzy Winter
Sat Jan  4 00:03:48 2014	113	11 Acorn Lane	Hark The Herald Angels Sing	Happy Holy Days
Sat Jan  4 00:06:56 2014	114	Rudolph & Blitzen	Suo Gan (Traditional Welsh Tune)	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 00:11:16 2014	115	Durbin Elf	Carol Of The Bells	The Reindeer Room: A Christmas Chillout
Sat Jan  4 00:15:21 2014	118	Myntee	Hard Candy Christmas	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 00:20:08 2014	119	Sammy Davis Jr.	The Christmas Song	Christmas With The Rat Pack
Sat Jan  4 00:23:17 2014	120	Herb Alpert	My Favorite Things	Herb Alpert & The Tijuana Brass Christmas Album
Sat Jan  4 00:26:09 2014	124	Cathedral Brass	Joy To The World (Mocean Worker Remix)	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 00:29:59 2014	122	Groovy Waters	Little Drummer Boy	Christmas Chill Out
Sat Jan  4 00:33:16 2014	116	Sunday People	The First Noel	The Mistletoe Lounge
Sat Jan  4 00:38:30 2014	121	Tex Beneke	Sleigh Ride	Swingin' Christmas
Sat Jan  4 00:41:29 2014	126	Julie London	I've Got My Love To Keep Me Warm	Ultra Lounge: Christmas Cocktails Part 3
Sat Jan  4 00:45:36 2014	130	Rithma	Pyscho Jingle Funk	hOMe For The Holidays
Sat Jan  4 00:50:19 2014	126	Electric Tabernacle Symphony	Dreaming Of Santa	hOMe For The Holidays Volume Two
Sat Jan  4 00:53:48 2014	124	Swingle Singers	Christmas Song	Live in Japan
Sat Jan  4 00:56:40 2014	128	Craig Taubman	Maoz Tzur	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Sat Jan  4 00:59:54 2014	128	Found Sound Orchestra	Sleighing Bells	Christmas Midgets
Sat Jan  4 01:03:08 2014	128	Sarah Vaughan	Snowbound	Wonderland: Cool December, A Warm And Fuzzy Winter
Sat Jan  4 01:06:12 2014	127	Ray Anthony	A Marshmallow World	Ultra Lounge: Christmas Cocktails Part 3
Sat Jan  4 01:08:59 2014	129	Marjorie Hughes	Little Jack Frost Get Lost	Wonderland: Cool December, A Warm And Fuzzy Winter
Sat Jan  4 01:11:51 2014	126	Kurt Elling	Cool Yule	Yule Be Boppin'
Sat Jan  4 01:15:16 2014	134	Caribbean Jazz Project	Angels We Have Heard On High	Latin Jazz Christmas
Sat Jan  4 01:19:57 2014	137	Mel Torme	The Christmas Song (Michael Kessler Open Fire Mix)	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 01:23:36 2014	137	Moog Machine	We Wish You A Merry Christmas	Christmas Becomes Electric
Sat Jan  4 01:24:49 2014	136	Perfect Project	Santa Baby	The Mistletoe Lounge
Sat Jan  4 01:27:59 2014	137	Natascha	Silent Night	Christmas Chill Out
Sat Jan  4 01:31:07 2014	137	Billy Paul Williams Featuring Nicole Henry	Good King Wenceslas	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 01:36:36 2014	135	Wayne Newton	Jingle Bell Rock	Ultra-Lounge: Christmas Cocktails 2
Sat Jan  4 01:38:45 2014	138	Shirley Horn	Winder Wonderland (Christian Prommer Remix)	Verve Remixed: Christmas
Sat Jan  4 01:43:14 2014	144	Bryan Ogden	God Rest Ye Merry Gentlemen	Holiday Remixed
Sat Jan  4 01:47:13 2014	148	Billy Paul Williams	Ye Merry Gents	The Mistletoe Lounge
Sat Jan  4 01:51:29 2014	143	Amazonics	Winter Wonderland	Christmas Chill Out
Sat Jan  4 01:54:00 2014	143	Late Night Alumni	Songs Of The Morning	hOMe For The Holidays
Sat Jan  4 01:58:11 2014	144	Morgan, G & Christine	Jingle Bells	Christmas Chill Out
Sat Jan  4 02:01:51 2014	148	Doris Day	Let It Snow Let It Snow Let It Snow	The Doris Day Christmas Album
Sat Jan  4 02:05:01 2014	149	Vince Guaraldi Trio	Christmas Time Is Here [Markus Enochson Remix]	Merry Mixmas
Sat Jan  4 02:08:18 2014	152	Bob Francis	That Swingin' Manger	Swingin' Christmas
Sat Jan  4 02:10:39 2014	150	Kay Starr	I've Got My Love To Keep Me Warm (Stuhr Remix)	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 02:13:56 2014	151	Etta James	White Christmas	12 Songs Of Christmas
Sat Jan  4 02:19:27 2014	152	Dean Martin	Winter Wonderland (Bonus Alternate Version)	Christmas With Dino
Sat Jan  4 02:21:20 2014	146	Jo Stafford	Winter Weather	Wonderland: Cool December, A Warm And Fuzzy Winter
Sat Jan  4 02:22:48 2014	146	Kubris Blumen	We Three Kings	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 02:28:18 2014	145	J.A.C.E.	Angels We Have Heard	Mistletoe Lounge
Sat Jan  4 02:33:10 2014	148	Zigo Feat. Joan Rochette	Sleigh Ride	The Reindeer Room: A Christmas Chillout
Sat Jan  4 02:38:43 2014	148	Fiona Apple	Frosty The Snowman	Christmas Calling
Sat Jan  4 02:40:50 2014	151	Eddie Lockjaw Davis	Santa Claus Is Coming To Town	Swingin' Christmas
Sat Jan  4 02:43:00 2014	151	Al Caiola & Riz Ortolani	Holiday On Skis	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 02:45:29 2014	155	Lou Rawls	Merry Christmas, Baby	Ultra-Lounge: Christmas Cocktails 2
Sat Jan  4 02:47:57 2014	157	David Rose	Medley Toyland, Silent Night, Oh Come All Ye Faithful	Christmas with the Royal Philharmonic Orchestra
Sat Jan  4 02:51:03 2014	155	Nancy Wilson	The Christmas Waltz [Away Team Remix]	The Mistletoe Lounge
Sat Jan  4 02:55:07 2014	151	Al Di Meola	Carol Of The Bells	Winter Nights
Sat Jan  4 02:59:16 2014	154	Capitol Studio Orchestra	Cha-Cha All The Way	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 03:01:28 2014	149	Madison Park	Winter Wonderland (Vocal Mix)	The Mistletoe Lounge
Sat Jan  4 03:05:17 2014	152	Cortex Cure	I Believe In Father Christmas	The Reindeer Room: A Christmas Chillout
Sat Jan  4 03:10:11 2014	153	Urban Love	Let It Snow	Christmas Chill Out
Sat Jan  4 03:12:51 2014	153	Kaskade	Peace On Earth	hOMe For The Holidays
Sat Jan  4 03:17:18 2014	155	Eddie Dunstedter	Silver Bells	Ultra-Lounge Christmas Cocktails Vol. 4
Sat Jan  4 03:19:07 2014	151	King Kooba	O Christmas Tree	hOMe For The Holidays
Sat Jan  4 03:24:01 2014	145	Tex Beneke	A Root'n Toot'n Santa Claus	Swingin' Christmas
Sat Jan  4 03:26:59 2014	145	Ferrante And Teicher & Les Baxter	Sleigh Ride, Santa Claus' Party	Ultra-Lounge: Christmas Cocktails 2
Sat Jan  4 03:31:15 2014	141	Arthur Lyman	The Little Drummer Boy	With A Christmas Vibe
Sat Jan  4 03:33:36 2014	143	Jimmy Mc Griff (Tonal Remix)	The Christmas Song	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 03:36:56 2014	141	Jack Johnson	Rudolph The Red Nosed Reindeer	Maybe This Christmas
Sat Jan  4 03:38:55 2014	132	Holluridge Strings	Jingle Bells, Jingle Bell Rock	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 03:44:11 2014	128	Neurobic (Featuring Janja Hvala)	Silent Night	The Mistletoe Lounge
Sat Jan  4 03:47:47 2014	129	Space Gang	O Come, All Ye Faithful	Christmas Chill Out
Sat Jan  4 03:50:31 2014	130	Fever Audio	Lil' Drummer Boy [Big Drummer Man Remix]	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Sat Jan  4 03:55:56 2014	131	Jon Kennedy	The Goose Is Getting Fat	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 04:00:12 2014	134	Mahalia Jackson (46bliss Remix)	Silent Night	Christmas Remixed 2
Sat Jan  4 04:03:42 2014	137	Madison Park Vs. Lenny B	Winter Wonderland	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Sat Jan  4 04:07:46 2014	133	June Christy	The Merriest [Thunderball Mix]	Merry Mixmas
Sat Jan  4 04:11:13 2014	133	Arthur Lyman	White Christmas	With A Christmas Vibe
Sat Jan  4 04:13:55 2014	134	Lennie Moore	Carol Of The Bells	All I Want for Christmas is Jazz
Sat Jan  4 04:17:29 2014	140	Les Brown, Starlighters	I've Got My Love To Keep Me Warm, Jing-A-Ling	Ultra-Lounge: Christmas Cocktails 2
Sat Jan  4 04:22:31 2014	140	Jackie Gleason And Jack Marshall	I'll Be Home For Christmas, Baby It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 04:26:46 2014	143	Dean Martin	've Got My Love To Keep Me Warm	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 04:29:27 2014	140	Johnny Mercer	Winter Wonderland (Rise Ashen's Brazilian Beach Mix)	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 04:32:48 2014	140	Nacho Marco	Blizzard	hOMe For The Holidays Volume Two
Sat Jan  4 04:36:21 2014	141	Pink House	Have Yourself A Merry Little Christmas	Christmas Chill Out
Sat Jan  4 04:40:16 2014	140	Lenny B (Featuring David Verbist)	Feliz Navidad	The Mistletoe Lounge
Sat Jan  4 04:44:49 2014	144	Ray Anthony	Christmas Kisses	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 04:46:44 2014	143	Charles Afton	Dance Of The Sugar Plum Fairy	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 04:50:30 2014	143	Jacky Terrasson	Adeste Fideles, Little Drumer Boy Jam	Yule Be Boppin'
Sat Jan  4 04:53:56 2014	147	Manhattan Transfer	Snowfall	The Christmas Album
Sat Jan  4 04:59:25 2014	147	Eartha Kitt	Santa Baby [Alexkid & Dj Sleep Remix]	Merry Mixmas
Sat Jan  4 05:02:56 2014	148	Hot Toddy	Hark The Herald Angels Sing	holiday remixed: Reworked classics and originals from the Mistletoe Lounge
Sat Jan  4 05:06:07 2014	146	Jack Jezzro And Friends	Frosty The Snowman	Bossa Nova Christmas
Sat Jan  4 05:09:13 2014	145	Moog Machine	Joy To The World	Christmas Becomes Electric
Sat Jan  4 05:10:24 2014	146	Carmen Mc Rae & Sammy Davis Jr.	Baby, It's Cold Outside	Ultra-Lounge: Christmas Cocktails, Part 3
Sat Jan  4 05:13:25 2014	147	Al Martino	Rudolph, The Red-Nosed Reindeer	Ultra Lounge: Christmas Cocktails Part 3
Sat Jan  4 05:16:17 2014	141	Connie Francis	Winter Wonderland	Christmas Cheer
Sat Jan  4 05:18:53 2014	147	Duke Ellington	Jingle Bells (Robbie Hardkiss Remix)	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 05:22:42 2014	142	Vince Guaraldi Trio	What Child Is This	A Charlie Brown Christmas
Sat Jan  4 05:25:00 2014	143	Louis Armstrong & The All Stars	Christmas Night In Harlem	Swingin' Christmas
Sat Jan  4 05:27:21 2014	139	Craig Taubman	Mi Ymaleil	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Sat Jan  4 05:30:59 2014	139	Woody Phillips	Jingle Bells	A Toolbox Christmas
Sat Jan  4 05:32:51 2014	144	Eddie Dunstedter	Let It Snow, Rudolph, The Red-Nosed Reindeer	Ultra-Lounge: Christmas Cocktails 2
Sat Jan  4 05:37:49 2014	143	Jimmy Smith	The Christmas Song	Christmas '64
Sat Jan  4 05:42:10 2014	139	Woody Herman	Santa Claus Is Coming To Town	Swingin' Christmas
Sat Jan  4 05:44:44 2014	144	Forro In The Dark	Santa Claus Is Coming	Forro Christmas EP
Sat Jan  4 05:46:44 2014	141	Vic Damone	It's A Marshmallow World	Swingin' Christmas
Sat Jan  4 05:49:06 2014	143	Have Yourself A Merry Little Christmas	Coldplay	Maybe This Christmas
Sat Jan  4 05:51:22 2014	148	Jo Stafford	The Christmas Blues	Swingin' Christmas
Sat Jan  4 05:53:51 2014	144	Jack Jezzro Feat. Lori Mechem	White Christmas (Feat. Lori Me	n/a
Sat Jan  4 05:57:40 2014	145	Cssr State Philharmonic (Patrick Krouchian Remix)	Good King Wenceslas	Christmas Remixed 2
Sat Jan  4 06:03:03 2014	152	Sunday People	Ask Yourself	Holiday Remixed: Reworked Classics And Originals From The Mistletoe Lounge
Sat Jan  4 06:08:13 2014	151	Aaron Charles	Little Drummer Boy	The Reindeer Room: A Christmas Chillout
Sat Jan  4 06:15:44 2014	152	Zigo	God Rest Ye Merry Gentlemen	The Reindeer Room: A Christmas Chillout
Sat Jan  4 06:19:38 2014	155	Dean Martin	Silent Night	Christmas With Dino
Sat Jan  4 06:22:21 2014	155	Oscar Peterson	Have Yourself A Merry Little C	An Oscar Peterson Christmas
Sat Jan  4 06:26:20 2014	161	Dean Martin, Frank Sinatra	A Marshmallow World	Christmas With The Rat Pack
Sat Jan  4 06:28:26 2014	162	Red Connection	O' Tannenbaum [Oh, Dancing Tree Mix]	Holiday Remixed: Reworked classics and originals from the Mistletoe Lounge
Sat Jan  4 06:31:48 2014	165	Kay Starr	(Everybody's Waiting' For) The Man In The Bag	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 06:34:21 2014	162	Ronnie Aldridge	Sleigh Ride	A Bachelor Pad Christmas
Sat Jan  4 06:37:02 2014	164	Caribbean Jazz Project	Sleigh Ride	Latin Jazz Christmas
Sat Jan  4 06:41:39 2014	168	Dave McKenna	Oh Little Town Of Bethlehem	A Concord Jazz Christmas
Sat Jan  4 06:43:45 2014	162	Hollyridge Strings	Little Saint Nick	Ultra-Lounge Christmas Cocktails Vol. 4
Sat Jan  4 06:45:58 2014	165	Found Sound Orchestra	Drum Roll Please	Christmas Midgets
Sat Jan  4 06:49:34 2014	169	Softies	Holiday In Rhode Island	Holiday In Rhode Island
Sat Jan  4 06:51:17 2014	167	Bing Crosby	Happy Holidays (Beef Wellington Remix)	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 06:54:34 2014	172	Tonal With Ella Fitzgerald	Frosty The Snowman	Holiday Chill
Sat Jan  4 06:56:42 2014	169	Love Colony Feat. Six	Christmas Is A Feeling In Your Heart	The Reindeer Room: A Christmas Chillout
Sat Jan  4 06:59:47 2014	167	Pizarelli, John	What Are You Doing New Year's Eve	Wonderland: Cool December, A Warm And Fuzzy Winter
Sat Jan  4 07:04:03 2014	170	Spooky Monkey Featuring Harmony	She Won't Be Home	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 07:08:32 2014	172	Vic Damone (Future Loop Foundation Remix)	Winter Wonderland	Christmas Remixed 2
Sat Jan  4 07:12:16 2014	173	Julie London	I'd Like You For Christmas [Ursula 1000 Remix]	Merry Mixmas
Sat Jan  4 07:15:48 2014	177	Jimmy Mc Griff	White Christmas	Christmas With Jimmy McGriff
Sat Jan  4 07:19:05 2014	182	Les Brown & Band	I've Got My Love To Keep Me Warm [Psapp's Lady Remix]	Merry Mixmas
Sat Jan  4 07:21:54 2014	183	Martin Denny	Exotic Night	Ultra-Lounge: Christmas Cocktails 2
Sat Jan  4 07:24:10 2014	182	Blitzen Trapper	Christmas Is Coming Soon	I'll Stay Til After Christmas
Sat Jan  4 07:26:57 2014	182	Caiola & Ortolani, Jimmy Mc Griff	Sleigh Ride, Jingle Bells	Ultra-Lounge - Christmas Cocktails, Part Two
Sat Jan  4 07:33:07 2014	180	Herb Alpert	Jesu, Joy Of Man's Desiring	Herb Alpert & The Tijuana Brass Christmas Album
Sat Jan  4 07:36:20 2014	181	Karmacoda	Baby It's Cold Outside	n/a
Sat Jan  4 07:41:09 2014	181	Badly Drawn Boy	Donna & Blitzen	Maybe This Christmas Too?
Sat Jan  4 07:45:23 2014	182	Source	Awaken	Holiday Remixed
Sat Jan  4 07:49:47 2014	183	Trembling Blue Stars	Christmas & Train-Trips & Things	A Certain Evening Light
Sat Jan  4 07:52:51 2014	178	Peg La Centra	There's Frost On The Moon	The Complete Recordings 1934 -1937
Sat Jan  4 07:55:46 2014	178	Groovecatcher	O Come O Come Emmanuel	The Mistletoe Lounge
Sat Jan  4 08:00:45 2014	180	Nat King Cole	Buon Natale (Means Merry Christmas To You)	Ultra Lounge: Christmas Cocktails Part 3
Sat Jan  4 08:02:18 2014	186	Manhattan Transfer	Happy Holiday, The Holiday Season (Medley)	The Christmas Album
Sat Jan  4 08:06:11 2014	194	Inverse Cinematics	The First Noel	The Reindeer Room: A Christmas Chillout
Sat Jan  4 08:11:40 2014	188	Tony Bennett	My Favourite Things	Platinum Christmas 3
Sat Jan  4 08:14:50 2014	189	Jackie Gleason	It's Christmas Time All Over T	n/a
Sat Jan  4 08:18:33 2014	196	Colossus	Charlie Brown Cut Up	hOMe For The Holidays
Sat Jan  4 08:20:34 2014	192	Charles Brown (Ohmega Watts Remix)	I'll Be Home For Christmas	Christmas Remixed 2
Sat Jan  4 08:24:20 2014	197	Lou Rawls	Christmas Is	Ultra-Lounge: Christmas Cocktails, Part One
Sat Jan  4 08:27:26 2014	196	Shawn Lee's Ping Pong Orchestra	Jingle Bells	A Very Ping Pong Christmas: Funky Treats From Santa's Bag (Ubiquity Records)
Sat Jan  4 08:30:35 2014	195	Dj Trax	Have Yourself A Merry Little Christmas	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 08:35:36 2014	200	Dean Martin	The Christmas Blues	Christmas With Dino
Sat Jan  4 08:38:26 2014	202	Phantom Planet	Carol Of The Bells	Christmas Calling
Sat Jan  4 08:40:19 2014	212	Rockapella	Like Christmas	Rockapella Christmas
Sat Jan  4 08:42:58 2014	210	Space Gang	Christmas (Baby, Please Come Home)	Christmas Chill Out
Sat Jan  4 08:46:38 2014	213	Jeff Lins	Little Drummer Boy	Concord Jazz Christmas 2
Sat Jan  4 08:50:26 2014	210	Kaskade	Still Still Still	hOMe For The Holidays
Sat Jan  4 08:54:33 2014	209	Members Only	Christmas Eve	hOMe For The Holidays
Sat Jan  4 08:59:07 2014	207	Billy Paul Williams Featuring Nicole Henry	Santa Claus Is Coming To Town	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 09:03:31 2014	214	Myntee	Hard Candy Christmas	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 09:08:12 2014	208	Jack Jones	Mistletoe And Holly	Swingin' Christmas
Sat Jan  4 09:09:49 2014	212	Vince Guaraldi Trio	Christmas Time Is Here (Vocal)	A Charlie Brown Christmas
Sat Jan  4 09:12:27 2014	212	11 Acorn Lane	Silent Night	Happy Holy Days
Sat Jan  4 09:16:23 2014	209	Jack Jezzro And Friends	The Christmas Song	Bossa Nova Christmas (Amazon Exclusive)
Sat Jan  4 09:20:44 2014	212	Craig Taubman	Maoz Tzur	The Reindeer Room: Finest Christmas Chillout - Not So Silent Night (Volume III)
Sat Jan  4 09:23:55 2014	215	Rosemary Clooney (Mno Remix)	Have Yourself A Very Merry Christmas	Christmas Remixed 2
Sat Jan  4 09:27:46 2014	206	Frank Sinatra	The Christmas Waltz	Christmas With The Rat Pack
Sat Jan  4 09:30:37 2014	209	Arthur Lyman	Silver Bells	With A Christmas Vibe
Sat Jan  4 09:33:17 2014	208	Rene Marie	Winter Wonderland	Wonderland: Cool December, A Warm And Fuzzy Winter
Sat Jan  4 09:36:13 2014	213	Jon Kennedy	A Child Is Born	The Reindeer Room: A Christmas Chillout
Sat Jan  4 09:40:00 2014	208	Tonal With Burl Ives	Have A Holly Jolly Christmas	Holiday Chill
Sat Jan  4 09:41:17 2014	206	Cortex Cure	I Wonder As I Wander	Reindeer Room Volume II - A Christmas Chillout
Sat Jan  4 09:46:08 2014	209	Wayne Newton	Let It Snow Let It Snow Let It Snow	Ultra Lounge: Christmas Cocktails Part 3
Sat Jan  4 09:48:10 2014	208	Ferrante And Teicher	Brazillian Sleigh Bells	Ultra-Lounge Christmas Cocktails Vol. 4
Sat Jan  4 09:51:11 2014	214	Rithma	Pyscho Jingle Funk	hOMe For The Holidays
Sat Jan  4 09:55:53 2014	215	Perfect Project	Santa Baby	The Mistletoe Lounge
Sat Jan  4 09:59:07 2014	214	Caribbean Jazz Project	Angels We Have Heard On High	Latin Jazz Christmas
Sat Jan  4 10:03:42 2014	215	Louis Armstrong & The Commanders	'Zat You Santa Claus	Swingin' Christmas
Sat Jan  4 10:06:27 2014	206	Herb Alpert	Let It Snow, Let It Snow, Let It Snow	Herb Alpert & The Tijuana Brass Christmas Album
Sat Jan  4 10:10:01 2014	205	Berlin Symphony Orchestra	The Nutcracker Suite (Baz Kuts Breaks Mix)	A Six Degrees Collection: Christmas Remixed
Sat Jan  4 10:14:10 2014	202	Kurt Elling	Cool Yule	Yule Be Boppin'
Sat Jan  4 10:17:49 2014	198	Joe Williams (Bombay Dub Orchestra Remix)	Jingle Bells	Christmas Remixed 2
Sat Jan  4 10:21:30 2014	196	Electric Tabernacle Symphony	Dreaming Of Santa	hOMe For The Holidays Volume Two
Sat Jan  4 10:25:00 2014	196	Sunday People	The First Noel	The Mistletoe Lounge
Sat Jan  4 10:30:11 2014	191	Billy Paul Williams	Ye Merry Gents	The Mistletoe Lounge
Sat Jan  4 10:34:11 2014	191	Esquivel	White Christmas	Swingin' Christmas
